sleep_hours,workout_intensity,supplement_intake,screen_time,stress_level
6.887742643005015,5.9545777026594475,4.473142655350203,3.938796960771901,3.7159913034270162
6.57345902378519,7.4194060201209115,4.107485534563295,7.626481969561753,2.4755772741706745
5.848307198822554,6.840489446438302,4.0012674734698095,7.858135428008605,3.019421724656016
6.656088002432171,2.8453899377432883,2.6425501805083256,7.357885670762988,4.097847543808461
7.3715416851388005,7.900798059093407,5.01190083471772,4.336225731778264,0.9159264590051961
6.533753851739626,3.7185975115903362,2.3884897365983195,6.580403307666799,4.111277259687684
6.3785990314478775,6.554045239420166,3.5974993958618913,6.29171452285182,3.7121709773422427
6.426561155611565,4.787695967861989,2.5999869840509087,6.546721491822533,6.179663714728244
6.561054112849359,3.8553079328188704,3.0552012632288563,8.178571944870475,2.868741770798403
5.869545828317537,1.3551507916400392,1.5947379897733982,6.558988871936705,3.2637073481785923
6.441754033427676,4.300495089569354,3.0663779918205747,7.697283907679737,4.1540141340234715
6.369821803790239,1.8716449731428164,2.51320926521381,6.168947673722228,4.547089270479078
7.1089148747966195,6.465890187160404,3.829738986551023,6.722798496724961,1.9546303432979146
6.332781898000556,7.3345939444208845,4.5263503868657,7.578220564596351,2.219040048355751
7.395191827862965,3.537223879534212,2.795154388712996,2.357110450360834,3.352427586608615
6.197624999047758,5.253268738484127,3.8701532214322256,5.200821959106746,1.9279700451578636
6.819615239239536,3.485053366096197,3.0840725733776826,4.824068364268011,2.5610712678162244
6.759565661975598,3.674543782981756,2.6930440347228584,4.402805379391645,3.1084264547628373
6.270861913492663,6.10556943971027,3.874767074523927,5.31214437193329,3.9533799940203584
6.28310037787605,4.422073502565162,3.686326760114263,9.73735327808599,2.686721597900689
7.117547816029709,8.001350146540448,4.857890806717817,3.835422210766892,0.0
6.213017232581394,3.6822484672689457,2.414114563807126,8.420695886478702,1.1576796776426845
6.264387027113743,6.68560282261743,4.436488353515526,1.7928255709604881,0.862625100779906
6.580830016730049,4.925287773745234,3.0362708605235986,5.162787425035563,1.305462428706266
6.171601303801619,6.079216414781656,4.496691793897065,6.406882662762514,2.689858422066007
6.282936205195785,3.800132045905765,3.429692354298716,7.4655558283981955,1.9158304623927458
6.349198964651637,4.506810666398208,3.418678456926644,7.778066449482138,2.3804137030585393
5.764352277354584,4.319368840597385,3.290640673613432,7.983368087999813,2.4911919244153498
6.02426459568745,3.1911142868773825,2.692832812339985,5.128187319378906,2.8011788319729294
6.781193750966848,5.97766011142691,4.162473625130775,4.844120518338582,4.203257581496277
6.1654532800891815,5.729746552892829,3.643587353372307,8.144939703142885,3.873214584025046
5.660600345339125,5.708371525974134,3.877576558645611,5.521739187795963,3.018437472344757
7.049832677480432,7.680982235217044,4.921166640694598,2.810784191655195,1.5265962269262348
6.84198685714668,7.48468022969045,4.269149474465944,3.1667819649912983,1.675724213620728
6.454034268787553,4.135434520900512,2.907696712363927,3.701369284995972,3.331518525783037
5.959677277318863,5.255316807906686,3.124380530872891,7.24290186013441,3.844558692080582
6.784047616495905,3.588120303975987,2.509459023139926,6.356064340176413,2.077470581053739
6.504175647082596,4.656146464455988,2.6311004612057944,7.72621338516942,3.197723702177904
7.439361328206733,3.767793705198783,3.299048997685725,4.931868384158665,0.418562789349597
6.635358071338385,7.609844902194141,5.267503777710765,6.396349227691785,2.7371528789905186
6.530578020648238,5.27951567343624,4.181937846762619,7.563975984918342,3.9367398427633074
6.5234445324060495,4.348560340117675,2.5889903405964634,5.226633650699404,2.668446345476208
6.714516506008795,6.812868175247681,4.515089138721553,7.141938093893529,4.8462420448328265
6.871165008650184,0.912749505866609,2.433942342316066,4.345185147333372,2.408042511644873
7.0307145223108325,1.1730685122941957,1.7865034126222128,5.09236538358732,3.699486766260236
6.413884557276616,6.171615271873046,4.009225081009238,5.045655265004178,2.646300836944885
6.606775313587422,4.969000693668635,2.684443057145586,3.010400886027401,2.5743609166928927
6.254919394023691,5.06542371977354,3.6328639551000728,7.217431201963954,2.9647017764862587
6.890661070453191,2.410228413597272,2.0386674736650217,4.8264941494931906,3.358139185910015
7.041932230358319,4.710810778664213,3.464178318630291,6.031235296819219,3.8916203181528393
6.263256495616563,8.222549255920834,4.164538533492782,7.201866647264772,4.183559825340984
6.2820229600664295,6.105945214635454,4.15952137564522,7.11632794007486,2.8970300631500105
6.496850006559873,4.921983643291451,3.8785985274872568,7.6634627724319655,4.081286750968088
6.45368057189737,3.917381704564527,2.7536807371397436,5.753786288726441,2.299633717782019
6.9378784410077925,4.08646899974139,2.6798185673323824,4.941754219889615,3.8444528506572504
5.747821590464614,0.8021907348497295,0.9584670769198992,5.800704472734003,2.968316799337227
6.5681201203706925,5.3814815739399116,3.5460272159458937,1.7816639151049254,3.840628323112295
6.535576777598111,6.406316332080034,3.829888959119371,2.382218818942282,5.056315424213337
5.97241531813573,1.976464194450766,1.6701779128410847,2.6932509691139943,3.220092027428379
6.382175909991215,3.6223230382970377,3.1301367178436834,3.5068829309962957,0.40193632111954286
6.119740514109239,2.528565935050335,2.3314382212742744,6.999435566808591,2.9171903286145295
6.630709181990421,3.0886236494632753,2.3051550763272175,3.736302361599848,4.563524797674157
6.98517057288897,4.89205430482324,3.234992759673118,5.054593614901526,3.44119721553199
6.174383112526041,0.753110895050092,2.2297661735918832,9.248070744465164,4.359386238726722
6.230467992117381,5.823266584637131,4.070481411356941,5.109340072346435,4.013344249669493
6.352562796881847,5.950005959510427,3.827991959204775,7.843788921167716,3.549705468859185
7.073934303506448,4.422110981885437,3.5164864001401157,3.6659557999753076,4.1900831363233975
6.21950192593331,0.23235456935460963,1.1285770451871482,5.486406105330925,4.945521596435699
6.39130320160961,3.0143295502204825,2.718679860379005,3.624944862723547,4.975631012860145
6.7832987509260905,6.9899324909650336,4.354901928580602,5.152417310248594,2.888736149402164
6.27440073200274,0.0,1.3120653966005094,8.10077034364349,5.1657727262835405
7.092083726386786,4.349581283589388,3.4140158478187224,1.6816989420191284,2.210037865015802
6.428338894162475,2.514529532731949,2.193638431234999,7.086059108864643,2.7854317154059953
6.718035156364893,6.1403131081976605,4.160053526389512,6.594339005830695,4.790903140402421
6.276552651225134,3.536718895726382,3.13543106690307,4.514625110758014,3.4148680564108345
6.804981943101797,5.638372663432838,2.5884851130943085,2.3848553640288634,3.440492542963804
6.431832593430121,5.701995825383145,4.256920611557305,6.180323769284674,3.0085965219099458
6.200336718376315,8.041426771984643,3.497517682652756,4.676268227340494,1.6727416785319684
5.926247475975018,4.248244722562497,2.9528782788025487,6.58169052838676,3.293468794314819
6.7556417332414425,5.399712520454414,4.070024221884868,6.054630363808608,4.546704563433791
6.076810887959525,1.784358864951453,2.086828855879605,10.004447228302288,4.626256549718349
6.21007302691804,6.843671170054672,3.650994075034052,5.401610931317439,0.5939820154894935
6.691036870601207,3.4781249471093973,2.453755154157091,3.4412562684453376,2.718185445454248
6.878951473080993,3.7061281975806173,3.3932135775604952,6.448189087390791,5.267766734402159
5.677742417325474,4.550228625507498,2.5514896379835434,6.5499917099294125,3.0289663456516873
5.724338943485749,1.6393436258317915,2.6073338907175234,9.39796893810109,1.865096496445911
6.02996749615374,4.9603938959481395,3.4621167187623403,8.087778114786447,5.518318136380868
6.960038391522213,6.442834248023551,3.6001755670324473,6.8921776478737735,3.4705254610804603
6.326244865777841,5.026992507470464,3.277550974067109,9.658257228048905,3.2022252798794084
7.026313645026,2.041211130771251,1.909594715867844,3.0280923641928728,2.6725496910416227
6.248893984855769,4.532001610285908,3.659290724457775,4.400621168125631,4.272888223134728
6.313477631936421,6.1328217812324155,4.246099836398102,3.6835601464861876,1.962027402841524
6.7546967614841025,1.3938161228042474,1.3698619955712803,5.02547549211058,4.840384656312242
6.815733245338667,2.96908026810652,2.526195259834875,2.558284631109228,3.616929353764005
6.585028397239563,6.206887458718891,3.637480718549846,7.587877367036011,3.137151658068409
6.498759692594796,5.213825587951942,4.102934222564525,5.4444432572530665,3.0469946980029112
6.911511563159651,5.666550790956954,3.2265806691322134,2.322984263743355,2.2280200638802903
6.778457495958296,8.201883788468734,5.422445157261499,3.461052296981146,3.3606988720956643
6.729515816689685,5.527157352048859,3.6975450450127685,6.783784618625488,1.8270240934266224
6.6348275851016885,5.792915356303094,3.352392379969203,8.095316419735953,0.999883500972646
5.553698623624523,9.235120449893966,4.923138506353876,10.991827229229466,3.565927988922282
5.150683512429234,3.8159873384291245,2.7057473990642698,13.284656165018324,4.845709887857493
6.787729002522829,3.2407827465794923,2.2864657378255946,7.036023583189991,3.8588981246543037
7.1336114066480505,5.657086922513626,3.800765512897601,3.5261546999203395,2.969687921820809
6.589191199316594,5.765608757923085,3.3150772828924966,0.669884298171727,1.9838349135933773
5.815515315240263,3.649999893227872,2.087853473795873,6.669278655859589,4.367642728140315
6.7172504064145855,2.965028042356524,2.53414062860334,3.967647261724185,3.0497243796046654
6.928864831258623,8.952526100410463,4.359867961597032,4.961606849550787,1.4687213690973109
7.271577442663972,5.441988090847315,3.3759308891119177,4.4697580023504795,2.185858848463049
6.728862327518785,3.42237140703019,2.5053074073707338,5.6480227839590365,5.578367026102591
6.176703110037478,6.1830973262585704,3.6247525016931026,8.664950576969108,0.9540914514670976
6.175994568956229,4.451507113154553,4.080988085897883,6.392621418613362,3.7658855160371516
6.555734919492466,4.270216243206987,3.230651124150623,5.603412907403279,1.0257678657934277
6.622388104205323,5.853786698969847,3.9396630831860717,3.410865617935471,2.4337106115813665
6.499662821935786,2.583913567464581,1.8230061084489149,1.8132926382391075,2.5346902812465326
7.334326059616816,5.478950061646759,3.4299947712039347,4.784230227316673,0.06091193616885959
7.15556545088891,8.215598017858335,4.872360259119938,5.865543622954199,2.6683895924201235
6.564031056528424,5.324531658410517,3.2200010981990044,10.419824783949707,2.7781168454393423
6.171647456472227,3.973698643652876,3.4527045948683446,6.325686303682215,0.7288296732455101
6.622708861299436,3.6766389424812256,2.4895769426320777,8.456848777557644,4.366557386162234
6.8437283630320955,4.058172834099406,3.0087226792936925,4.75176100365212,4.660745092982975
6.911879721754824,4.432173122491604,3.0384485930064185,3.0376405839574385,4.505399364985287
7.150406195911796,4.2056284559053365,3.247979646114901,3.5872080944190703,3.1731097052943813
6.8874251129085975,6.478756363292049,3.835306516574649,4.186934838660617,2.5021921297656697
6.353311036219484,1.299496001291383,1.9114409496881781,11.321174331087912,5.6772448522746695
6.907194535025151,6.394992879147404,3.963545114947767,3.9465333019390347,4.456685614560421
6.471579152053468,3.908911019481693,2.7698093048361567,8.096223009340862,4.686481512677947
6.0763215402174415,5.449004065534292,3.873639173612562,3.742682054782434,1.669668324856301
6.362952774518846,2.5412704124810492,2.6118635149273897,8.328932532185611,3.859761558556455
6.248342621181633,7.018251311683915,4.2718549465723,6.962377415264658,3.259038674972374
6.103383244357611,6.922060989952394,4.096641062596174,5.608405255854774,0.5053152684868735
7.1167883219823755,6.494037094315299,4.416232449934118,5.898093684661415,3.0869565288454948
7.256105908395874,2.13090045633989,2.2580264850102836,4.363030761426524,5.87904409284924
6.9065127698070485,6.17731017971434,3.848245156755361,7.115180503705202,3.4985938144570223
6.700321391967712,5.505644231983645,3.7441337047487084,4.86254129914805,4.491002691912967
7.237839945086879,2.0374964701409723,2.9936332612447294,2.9359855905818795,3.2781671725039017
6.779806128074562,4.843987518809941,2.901452524315495,2.805156064200952,2.569681210951061
6.556461463369799,5.3402347368815875,3.944036651974777,6.431469794305299,3.3716856331604594
5.821466769056219,5.435695762735989,2.9170098405991536,9.947728141026086,2.3830343441442357
6.6269486338599055,5.011766372197251,3.59161581217035,6.399979033933596,1.79661299257294
6.564862740170523,5.245532615106071,4.2282461770859205,5.703404184725294,4.390426247619539
6.006906531187428,7.267462891723998,4.602452566476521,6.7145653490063575,4.374106086053153
6.240880662522827,6.7176988863781535,4.2553295859671785,9.265004354267061,1.7824668044577703
6.448218152377346,0.0,1.2758202124787696,6.548456253409641,5.073420527643072
7.231331854492371,4.253109690595626,3.2136627564336724,4.972681922915657,2.7200698751757217
6.611716922967715,4.276513753960172,3.109780375422726,8.765721775149721,3.6863263249457345
6.43825461598969,1.4864534758827193,1.7801907471805456,7.071891096154034,4.240888375358087
6.299924360031181,4.657552441821782,3.247070730538765,9.83938997998998,4.567031230612665
6.498827444892089,6.9247424301753835,4.349249436320729,6.458086093054765,2.7447482310256164
6.6938739116656585,2.916623872868566,2.3597627217351707,2.9388274206987495,4.728839812985466
6.414782320763233,5.468019821623801,3.3646952003756465,2.5796020018858377,2.989724419779684
6.136946256391324,2.808846374976638,2.0794411749537858,10.127319830578124,4.519377801816063
5.914132466014961,3.2165133888801654,2.9428953659876247,10.309164301958242,2.7673125078097938
6.11829340403342,7.34357778356973,4.655560418214717,5.551201966793498,5.183069618138374
6.775565099318834,3.798850848872596,3.112204517243646,5.042031697160031,3.5894680159919865
6.364653772528191,5.335767320941668,4.020375125468133,9.653610730605505,4.076284207961011
6.116061507429871,1.4317942520886462,2.1078647556677494,3.23238579489128,1.5420295479040287
6.65600578066787,8.179613065947049,4.928649601325122,3.763182452610434,1.177480371476477
6.739830126127164,5.728341566628284,3.912871596906339,7.6083169867226115,4.378066770915403
6.96964933318563,4.46779085690554,3.250500334994933,5.013487192851026,3.1987336298398032
6.880067268353848,5.774630678175204,3.597523540018223,5.987195333199821,0.42298960570127564
6.566308202120413,2.1893862104215467,3.261415530485383,5.5913927536887185,4.657592766669699
6.15671922545101,6.752030439100017,4.020031783698603,6.843936371997334,2.140430259135763
5.859209038161936,3.8768130752584042,2.7843741456551876,9.518704653284292,5.292448142227801
6.6224947352822765,4.333601233078327,3.407044422611374,6.226462267254364,2.957042261281241
6.523960253372435,3.7369235692397638,3.0955111938139077,7.609846983192145,3.550799476073741
7.380600309267977,3.9991590186136228,2.537746988401318,0.8745697474224436,3.9197123734363273
6.914736558005753,5.997970556972976,4.348259524614686,5.878203995174705,1.5849459148318077
6.642366024272664,5.280272716401477,3.5744312564202576,3.8919243242678223,1.5088971815202663
6.328290554483422,6.008327342526768,3.4589584989244195,2.95296734894093,2.336867723161872
6.583943164431935,4.8023329212352595,3.896446814235653,3.804619082678123,3.786571169229386
6.662855606323847,5.681810650658912,4.022994488902027,5.16469139824797,1.1276827900240833
6.266090355642506,3.8081934787046805,2.5174605947027064,8.289756355890033,1.4095415735268177
6.583015605720733,8.887617964826706,5.7659203220337725,2.68401820565109,2.957661433805648
6.602383386720581,1.8841346525228584,2.5171728083556206,6.076578731486044,2.7728122393042187
6.440448677173002,7.024253229297369,4.30562284546893,4.789576416666054,2.0380171472621673
6.365711489568511,7.189763697049844,5.0119930010686495,5.180817264095098,0.30070756093830925
6.428456926945283,3.0336151137933838,2.77716515904921,8.506894563261511,2.712611435619413
6.2716795095539934,8.622596020330661,4.937805178090652,7.3452885925098155,2.4585551703953863
6.337956914653875,6.308503437336618,3.759281328525851,9.343495268606858,4.143913203251959
6.6465225438482225,6.482015676572301,4.325546446351752,5.613735801875249,1.695229206923384
6.260388371952089,4.813471600300625,3.616029827049842,4.260143470823243,4.8981408409027205
6.396337370023205,4.326609004318765,3.2365156576833907,5.440352957798751,2.23588704432496
6.9747225707165175,4.340224269491455,2.9200951662495407,6.606241978178054,2.1838681851644433
6.077957498852257,5.3386791534536435,3.687443603047887,6.441433396134277,4.879692111633385
5.996048557306987,7.307288659820883,4.394995949623498,3.2890298194165837,2.7025504702955216
5.850256240039546,4.950079993451026,2.94664226988673,6.226224454069685,2.4820898226806114
6.484542815274053,3.029327218612919,2.1230059469154936,6.5705708253472626,3.17307130544223
6.02732623980466,5.822017081581689,4.054868184156583,12.293685093834801,5.0523884659213865
6.103467278344874,6.083812494934905,2.8927696719532863,10.692111528204176,4.993859237132651
7.115615110236739,6.046604081049542,4.000805843204321,3.86689162360295,1.461907002615827
5.641984620723807,5.992019414010997,3.705574542502869,5.2815415961270595,2.882543105892303
6.951265256418188,4.44038614158739,3.79945309938692,2.341394995407492,2.758413973243409
7.184644773423948,3.170122353252787,2.5706616576395644,4.523232465091284,1.8115872476458972
6.062155731569832,3.0540167725547867,2.985400394722673,6.789012508975851,3.411036985585756
6.14589699669589,1.5700241498344156,1.9692441234386497,9.014634052220584,3.90847956057552
6.402304596518705,5.2078734401525315,3.6286486374554703,4.177290405640979,4.164441238818229
6.337808171886424,4.615341312389249,3.64087113732372,4.364633899830508,4.382867266758211
6.8352661041896665,4.209959870982823,2.9989616618632975,0.6317774256533628,2.1888816131971347
7.052153033398558,0.0,1.8986219537993616,5.593335198637731,3.4276847849084056
7.375568218792544,2.675187177912196,2.172595720322285,3.3439639703510924,3.739242133372519
6.508309156709163,6.784524016617376,4.331646743670302,4.676401431584815,1.823594363645953
7.362143230556082,3.6994951202129207,3.3488539372003094,3.8078480545810294,3.5045510971740197
6.55130427779513,5.365978266843397,3.910406303453493,5.764343614368608,2.7519575468258375
7.485337537616704,2.515016028725788,3.2725843621844795,1.6056790216084218,1.6411387588675108
6.7807545216994765,7.501125976090438,4.19507466351191,2.3323868865225235,0.992995589345078
6.140020816710491,4.138596404569094,2.6037788612882027,11.323117780070746,5.362367300642923
6.905400581679799,5.423540594497597,3.271682194400991,2.7814435468149226,2.3322222563437185
7.851955903469565,9.15869741304082,5.427655991835703,3.258036053863401,3.617513286772306
6.450567245531413,7.195034714573903,4.5771830595373135,10.592283820803285,2.323271132800215
5.691443980668906,3.704192883595136,3.022579817297021,13.262667923101016,4.320843960991523
7.093462580361618,3.8379957538726828,2.5860154819062213,3.071083427936646,5.652693861069334
6.467008403378086,4.156750939201156,3.4694472930120868,5.079377608029923,1.7725188451457294
6.280276325796475,5.553150035969848,3.231378103327723,6.853888877351274,0.7012976223846786
6.49227094708112,4.293736447505845,3.681074411953098,10.321744111013981,4.973707389104465
6.728251371405551,4.134742810937836,4.296872493631081,3.5328573039294064,1.8641411090224655
6.666557139267554,7.388241695945795,4.601877137006938,5.386805385144726,2.409574003796966
6.369427312440504,4.3841977290362255,3.4869223458775873,7.94334394015436,2.5508532433338003
6.5508508794185785,8.789999696100706,4.818855970882059,7.0869151861665465,2.668835886886931
6.743969278348672,4.934753051492541,2.7498158921622897,5.059609821924752,1.6898774682752642
5.868826166456312,7.8671835968146455,4.40578569351377,5.665442588709897,2.3540077125961107
7.028279595687334,5.567864896494109,3.289987862158144,2.5627604790750453,2.985513649903072
6.223927951854328,6.435493545031273,3.4953955874465032,5.404565640063337,1.5080237616067422
6.068472800555997,3.3858458235748152,3.543282306228186,5.334031274977612,2.460051218040676
6.4531220867242105,3.1295243718117973,2.8609547559350283,6.58042472406564,2.9329796689998378
6.660458794923862,5.612932500871741,3.89704803259429,4.61168195295246,0.9789134862767841
6.182965137890673,6.388750034908492,3.931891067884897,7.178846306362847,2.371518234394336
6.608317986619825,4.656704025035337,3.29353317703676,8.531789544549572,3.334812790286131
6.019152826236489,2.316978613514436,2.8126117183015076,6.388573319171165,3.109782778635858
6.307218406249764,2.188287230254287,2.3623800446236283,6.879391020998009,3.254003187153559
6.304662983257876,2.10497635594332,2.5542681175872213,6.132888368944668,3.511687574543404
6.503677576762948,1.5186374052489824,2.0290532429615866,6.000210982728535,2.793850596563953
6.7619141063351025,5.013459811831124,3.368522768439631,4.196104916142882,3.572062179618305
6.103938615297098,6.645911137894991,3.5955987889172523,6.79123565418327,4.54422394345142
6.792956256792378,4.717308034016268,2.595823588659656,5.756783503966276,2.3559316993617414
6.123417167131025,0.33194911488864387,1.528154885528897,11.232920772326487,4.8902664070966555
5.543147830845783,4.064276591672985,3.1483093134664872,9.933387256188107,3.3897736497608895
5.757323685349739,4.284463355526719,2.6993333275271714,6.964616381391252,3.785219799225262
6.668299689413695,8.585009870559007,4.92021400220975,4.0923569757630816,3.9939472964509073
6.66514373317146,2.2327175640598718,2.4145880508201496,3.2189713200414554,3.7997340624013933
6.245574369631105,3.8224448831484508,2.1665747508356286,8.977857382722163,1.3406974726716587
6.4576562951849965,7.733456801355324,4.227332856750329,6.656873062867846,3.0709083047255707
6.50291726315024,5.450234815314859,3.8429994836201313,7.200358508479027,4.448693590104899
7.200594560841743,6.002096236785514,4.055661986472503,1.6385350325645183,1.9846414357756101
5.945625588367218,4.73488473528493,2.9324839275540677,8.318596203895451,4.5215638142099435
6.01892587484185,5.188988414790466,3.6389745861160807,7.136050845535907,2.3039960348877906
6.359422786622312,6.2244432687154045,4.398740197630351,3.223923288963805,0.7650113866660252
6.715425794999037,3.323407806424168,3.1401923061660266,4.821187981375128,3.278028007203069
6.902988141654952,6.287839605655689,3.977021527456702,6.659293010891299,0.5674132115439653
6.358537836944922,2.207890003505991,2.1959654760726797,6.131166995890609,3.2157134843316295
5.702839291704832,5.247867678492696,3.3474092776632767,5.269572035491112,4.595450472958999
5.944300151699561,4.9790997825935905,3.678767826201299,5.7412793298350975,0.7852738606995346
6.278832622662773,3.6000528757963437,3.018062739575693,5.370056554482787,1.6764906959529107
6.294282386956181,4.6195244290966455,3.5995713740795385,6.381406280256171,1.8669888142501596
6.082765585862215,3.353767787164081,2.8942566401140932,9.678729932482893,3.573944964790391
7.013503393043321,3.1222879509531922,3.076420760520254,0.0,2.245752177792144
6.45825883711408,4.088925631870559,3.1734072659313037,5.407874338725789,4.761022282118148
6.851966379415703,2.7259530416010236,2.904256703093084,6.441281053431117,4.456857336842416
6.224195145074101,5.216455701164369,3.9349113886124036,6.739984974217749,3.6385155207416258
6.292571630447818,2.6555925962356888,2.2404263864043505,5.070213546696776,3.5292238860140253
7.038950794977878,6.255043943691502,3.278759958728303,1.6081955438035436,2.7148857672771354
5.9169261787830365,2.4740308601421637,3.1070094864626867,6.8199887092852745,2.5866631708454233
6.310922054029164,3.4458425805865818,2.9810005245195375,10.318375535410462,4.6561402890878965
6.862665895287421,3.8037131303559373,2.335690893943926,2.1653464877096558,1.4384397764998074
6.295629525789004,6.956848562841337,3.997211626249051,8.159570034245471,3.8290778726636234
7.1416016821268204,5.39974772321291,3.9686488062330953,5.1786869421927655,4.080310947207989
6.3144922633126175,4.307993924979958,3.111326837538826,5.846689135427882,3.3667106810153884
7.451684061824217,5.824475713945918,3.624965717850716,3.3677537232401273,2.1466379831385196
6.507990227241341,0.9496598190751799,2.4402166717552585,5.163859569110309,4.095544331256566
5.813035325320628,4.39115749684106,2.8375481401829,9.250111486747397,0.06251969405743651
6.427940804950647,8.215487695295174,4.466933735016136,7.456638104969268,2.8734679241893017
5.796851858806442,4.651369946729211,3.4451025687109915,10.330779013524861,3.4039779685613523
6.0214030754697365,4.627207525929566,3.5070649831933793,8.943529722444234,3.3164805185923933
6.571144319219506,5.638859680411707,3.954081085900975,7.097716697323941,3.7578755289843246
6.365666825793985,6.080664304774246,4.296760939737277,10.35983631541948,3.053127918048024
6.214442673163349,1.0211300752722998,1.9878834783815267,7.097482896845747,2.462136321926419
6.699994165406828,1.588313227217202,2.3310788664622444,8.069970441992647,3.5150195081181543
6.984441906014339,5.164039883748337,3.4619322497733016,5.258572616163229,2.826114734611762
7.00939645162531,3.455843606764613,2.907416764000531,6.166364539648012,3.2568288949450985
6.844779457154058,7.1833013956237854,4.416334230270968,4.256440441749308,2.530629360581231
6.7992832623110235,4.038916432613343,3.2016058273729517,8.473959836487133,4.498333867373076
6.097381274832053,1.3248707560889512,2.338964225468685,3.054240942212836,2.1782757569320257
6.2522626394965055,2.2950074208282487,2.640061241109232,7.955875856044154,3.871143620258141
6.254678371787833,0.0,1.5176868011600733,5.523372356237101,5.426115833893899
6.327479632701124,4.114916109477455,2.8223160498145665,8.928117733668298,1.310160814487607
6.16981897553489,4.234031844886191,3.2206812411795602,7.87717247182815,3.5411693387190795
6.097715523788233,3.668157905065557,2.956056048067925,10.551615394117004,2.95697772530285
7.032606269843688,6.603896060845568,4.2188310562635065,7.826936727846612,2.2344496184468783
6.775006122383515,7.081341349925055,5.215146662826182,2.0698993608668985,1.1114299714296565
6.678217945596215,4.4194917791308965,3.058287600235865,5.832617067754498,2.798085499937212
6.673107173045481,1.0213630149205593,2.0774608136183677,3.0699820185129605,5.602983162846251
6.650155619258147,5.8909073871076645,4.283747781740785,4.7043003940843136,1.136125363620173
6.21986015149728,5.482730872305574,3.7322931145619824,9.778071083191804,1.8368570887914282
6.549406660911067,5.182153766011396,4.507999554073424,7.5938345272442405,1.475045934873516
7.0676437231572615,6.610794224642678,3.9931019731644812,4.2526739285531345,4.456261967012974
7.299331372449245,2.809957234420102,2.7536185826960597,3.465706583899003,2.391823734778446
6.621810610092957,8.323842994533011,4.510014899856012,6.081955232190652,2.3020451546188614
6.9696534399886865,3.1720654070161474,2.6282162687491417,2.958599626547181,2.439963307536209
